ad	density	cc	spath	eigencentr	betwcentr
drug_171	-824	-729	1009	1270	-775.5	1182
drug_172	-1066.5	-974.5	927	-1301.5	-983	1042
drug_173	-1084.5	-1080.5	-1083.5	-1347.5	-953	1576
drug_174	-932.5	-871.5	1194	-1214	755	1582
drug_175	-1166	-1159	1210	-1298.5	-1005.5	1506
drug_176	-837	840.5	1078	-1257	687	1130
drug_177	-661.5	-776.5	901	1220	-724	951
drug_178	-1266.5	-1222.5	1217	-1450.5	-1155.5	1357
drug_179	-1158.5	-1138.5	1129	-1307.5	-1009.5	1370
drug_18	-926	-879	1103	-1153	1001	-903
drug_180	-966.5	-951.5	1086.5	-1255.5	-735.5	1514.5
drug_181	-810	919	1206	-1076	-707.5	1037
drug_182	-812	-830	945	-1250	-964	1183
drug_183	-860	871	1212	-1350	629	1119
drug_184	-1008	-1001	-1039	-1297	-1048	1180
drug_185	-995	-958	968	-1282	-925	1161
drug_186	-1085.5	-1082.5	1099	-1346.5	-956	1562
drug_187	-1080.5	-932.5	1085	-1280	-845	1148
drug_188	-1027.5	-944.5	1070	-1202	-968.5	1011
drug_189	-895	-921	906	1026	-933	1097
drug_19	-613.5	-823.5	977	-1059	857	1047
drug_190	-1025	-942	1158	-1206	-961	1022
drug_191	1066	1103	1353	1453	1021	1499
drug_192	-778	-695	976	-1133	-772	1135
drug_193	-666	738	1031	-1262.5	-629.5	1146
drug_194	-1064.5	-987.5	1066	-1286.5	-1005	1083
drug_195	-950	860.5	1084	1042	-672	1061
drug_196	-1031.5	-955.5	1140.5	-1380	-1010	1399.5
drug_197	768	948	1242	1291	-788.5	1188
drug_198	-1006.5	-1005.5	1180	-1340	-1094	1192
drug_199	1475	1523	1601	1600	1606	-888
drug_2	798	-1077	-632.5	-973.5	1123	-875.5
drug_20	750	-906	1072	1036	955	-910
drug_200	-965.5	-888.5	1200	-1322.5	-986.5	1122
drug_201	-1251.5	-1032.5	-1437.5	-1384.5	1345	-1569.5
drug_202	-1237.5	-1073.5	-1452.5	-1345.5	1289	-1523.5
drug_203	-1051.5	968	-1366.5	-1342.5	1345	-1527.5
drug_204	-1207.5	1057	-1364.5	-1339.5	1377	-1477.5
drug_205	-1241	-1078	-1372.5	-1322.5	1217	-1504.5
drug_206	-938	851.5	-1245.5	-1076.5	1334	-1500.5
drug_207	-1222.5	-1085.5	-1450.5	-1359.5	1054	-1520.5
drug_208	-1190	-1231	-1486.5	-1319.5	1329	-1461.5
drug_209	-1111	-1060	-1436	-1403	1369	-1421
drug_21	-1046.5	-1036.5	1000	-1292	1050	1097
drug_210	-1360.5	-1194.5	-1485.5	-1379.5	1321	-1533.5
drug_211	-1086	-1069	-1397	-1197	1037	1464
drug_212	-1304	-1269	-1511	-1379	1388	-1447
drug_213	-1265.5	-1040.5	-1440.5	-1393.5	1284	-1565.5
drug_214	1011.5	996.5	-1056.5	-1023.5	1351	-1344.5
drug_215	1316	1405	-1241	-1155	1512	-1469
drug_216	-1199.5	-1105.5	-1378.5	-1285.5	1275	-1483.5
drug_217	-1360.5	-1134.5	-1456.5	-1425.5	1339	-1559.5
drug_218	-1158	-1006	-1340	-1249	1228	-1539
drug_219	-1242	-1079	-1374.5	-1319.5	1294	-1541.5
drug_22	-815	989	1310	1151	1316	1355
drug_220	-1164	-1011	-1368.5	-1303.5	1298	-1535.5
drug_221	-1170.5	-978.5	-1336	-1295	1215	-1546
drug_222	-1428	-1386	-1545	-1409	1425	-1449
drug_223	-1074.5	987	-1375.5	-1352.5	1389	-1548.5
drug_224	-1189	-1229	-1480.5	-1323.5	-884	1496
drug_225	922.5	830.5	-1297.5	-1204.5	1251	-1478.5
drug_226	1385	1395	-1292	-1369	1485	-1486
drug_227	-1357.5	-1189.5	-1482.5	-1382.5	1265	-1532.5
drug_228	-1279	-1105	-1392.5	-1326.5	1239	-1560.5
drug_229	-1148	-1007	-1364.5	-1298.5	1289	-1538.5
drug_23	-584	-978	-797.5	-967.5	625	1338
drug_230	-1236.5	-1096.5	-1461.5	-1344.5	1295	-1526.5
drug_231	757.5	-1073	-989	-977	1134	-1144
drug_232	770	857	-594.5	-868.5	1090.5	-889.5
drug_233	774	-1013.5	-979.5	-979.5	1067	-1139.5
drug_234	824	-1098	-1015	-986	1148	-1149
drug_235	786	-998.5	-968.5	-967.5	1116	-1210.5
drug_236	785	844	-590.5	-911.5	1041.5	-873.5
drug_237	796	-1084	-1005	-969	1155	-1147
drug_238	810	-1023.5	1263	1240	-1051	1270
drug_239	764	-1083	-1010	-898	1102	-1176
drug_24	-601	-1027	-923	997	534	1292
drug_240	613	692	1254	1046	-688.5	1182
drug_241	445	-653	1047	1147	-641	1552
drug_242	775	-1030.5	-994.5	-903.5	1067	-1255.5
drug_243	-631	-835	1019	1155	-856	1374
drug_244	1494	1519	1016	-916	1464	-1016
drug_245	-792	-1067	999	1078	-594	1067
drug_246	738	-803	-615	-835	1054	1065
drug_247	765.5	798.5	-699	-702	1138	1085.5
drug_248	773	818	588	-678	1105	1039
drug_249	798	868	-715.5	-916.5	1054	-999.5
drug_25	-554.5	-840.5	-1202.5	-912.5	725	1268.5
drug_250	732.5	-796	-927	-901	1061	-1287
drug_251	747.5	-804	-831	-893	1107	1079
drug_252	762	853	-611.5	-756.5	1110	-797.5
drug_253	779	-1039.5	-957	-929	1137	889
drug_254	786.5	-995	-1024	-981	1179	-1158
drug_255	799.5	897.5	-714	-899	1138	-1128
drug_256	809.5	918.5	-787	-852	1176	-1064
drug_257	748.5	-987.5	-953	-999	1123	-1119
drug_258	-648.5	-1012.5	-1091	1188	-893	1520
drug_259	611	-979	1225	-1004	-884.5	1289
drug_26	-995.5	-1256.5	-1444	-1137	-1037	1443
drug_260	967.5	788.5	-1088	-1159	1143	-1017
drug_261	1044.5	1095.5	-1262	-1149	1236	-857
drug_262	1045.5	1155.5	-1186	-867	1321	-724
drug_263	1047	1005	-1195	-1183	1237	-807
drug_264	1313	1367	914	-1138	1493	-868
drug_265	1072	1087	-1338	-1191	1249	-1000
drug_266	1105	1137	-1289	-1156	1318	-747
drug_267	959	841	-1063	-1146	1221	802
drug_268	1047	890	-1328	-1188	1358	-932
drug_269	-894.5	595	-1280	-1162	856	-1110
drug_27	-540.5	-832.5	-1225.5	826	615	1503
drug_270	1033.5	1027.5	-1270	-1258	1217	-882
drug_271	952.5	793.5	-1214	-1046	1072	-881
drug_272	1079.5	1089.5	-1242	-1183	1285	-980
drug_273	1062.5	970.5	-1245	-1192	1257	-945
drug_274	996	885	-1262	-1105	1193	-876
drug_275	979.5	931.5	-1176	-920	1172	-879
drug_276	-732.5	671.5	-1227.5	1016.5	845.5	-1244.5
drug_277	1017	891	-1269.5	-1154.5	1221.5	-1011.5
drug_278	-648.5	442.5	-1095	1180	-643	1145
drug_279	1034	1020	-1199	-1123	1283	-904
drug_28	-519.5	-824.5	-1200	-893	841	1402
drug_280	-756	-518	-1123	1077	-791	1093
drug_281	372.5	518.5	971	913	784	1310
drug_282	-634	-452	-1120	-1040	841	1079
drug_283	1075	1131	-1239	-1127	1286	-1119
drug_284	-651	580	-1125	1020	911	-1087
drug_285	642	850	1163	1165	1144	-930
drug_286	1089	1149	-1119	-1067	1312	-982
drug_287	1114.5	1133.5	-1199	-1181	1319	-1070
drug_288	-755.5	768	1210	1148	779	-1090
drug_289	1164	1241	-1230	833	1409	-1409
drug_29	-510.5	-822.5	-1210.5	-742.5	774	1386
drug_290	-724	-767	1078	-1211	-917.5	1360
drug_291	794.5	775.5	1204	-1155	-891.5	958
drug_292	-921	954	1383.5	-1249.5	-938	-997.5
drug_293	811	841	1244.5	-1156	-906.5	1004.5
drug_294	921.5	986.5	1376.5	-1167.5	-917	-1030.5
drug_295	929	932	1345.5	-1285	-935	949.5
drug_296	644.5	-672.5	1092	1123	-588.5	1318
drug_297	926	989	1383.5	-1320.5	846.5	-941.5
drug_298	-1008	-878	987	-1345	-912	-1180
drug_299	-911	915	1332.5	-1288.5	-871	972.5
drug_3	793	-957	-618	-763	1099	-861
drug_30	-1056.5	-1298.5	-1482.5	-1100.5	-989	1535
drug_300	780.5	-810.5	1212	-1033.5	-799.5	1035
drug_301	-936	829	975	1208	-789	-1222
drug_302	837	-734	1095	-1205	-890.5	943
drug_303	898	923	1348.5	-1214	-892	987.5
drug_304	-716.5	-823.5	1074.5	-1063.5	-824.5	1286.5
drug_305	801.5	-762	1187	-1108	-861.5	869
drug_306	818.5	835.5	1237.5	-1196.5	777.5	981.5
drug_307	-890	904	1342	-1178.5	919	941
drug_308	801.5	822.5	1239	-1096	-856.5	945
drug_309	823.5	-840.5	1257	-1070.5	-906.5	-1149.5
drug_31	-965.5	-1241.5	-1441	-1115	-1029	1437
drug_310	-730	-688	1157	-1293.5	-888	1314
drug_311	802	758	1164	-1086	758	931
drug_312	907	961	1335	1133	782	-1021.5
drug_313	809	759	1236	-1011.5	597	1049
drug_314	819.5	820.5	1241	-1113	884.5	925
drug_315	-929	944	1377.5	-1272.5	-943	-1036.5
drug_316	-497	-571	983.5	-1190	-847.5	1337.5
drug_317	910	980	1390.5	-1219	-947	-1091
drug_318	828.5	-841.5	1243	1044	-899.5	-1056.5
drug_319	826.5	795.5	1200	-1112.5	678	-978.5
drug_32	-542.5	-843.5	-1224.5	850	519.5	1547
drug_320	1023	946	-1148.5	-1145.5	1206	1002
drug_321	1090.5	958.5	-1103	-1277	1286	1050
drug_322	1078.5	911.5	-1020.5	-1210.5	1257.5	992.5
drug_323	1110	931	-1102	-1146	1200	1004
drug_324	1076	994	-1106	-1198	1252.5	997
drug_325	1036	938	-866	-934	1255	1015
drug_326	1063	-981.5	-1166.5	-1169.5	1243	-938.5
drug_327	1026	906	-1143.5	-1147.5	1282.5	996.5
drug_328	1031	-932.5	-1145.5	-1207.5	1234.5	1022.5
drug_329	-849.5	-931.5	-1146.5	-1154.5	-1027	1393
drug_33	-947.5	-1220.5	-1410	-1125	-1033	1391.5
drug_330	1021	968	-869.5	-1108.5	1264.5	962
drug_331	999.5	1004.5	1220	1389	901	-1227
drug_332	1034.5	-972.5	-1151.5	-1124.5	1194	951
drug_333	1067.5	1073.5	-1095	-1193	1251.5	963.5
drug_334	1059	963	-1149.5	-1076.5	1237.5	979
drug_335	-824.5	-862.5	1135	1104	-1020	1513
drug_336	1149	995	-1124	-1155	1194	-914
drug_337	1066	-966.5	-1158.5	-1167.5	1258	984
drug_338	1142.5	1079.5	-1105	-1211	1218.5	961.5
drug_339	1147	1009	-1187.5	-1077.5	1216	-962.5
drug_34	-516.5	-789.5	-1188.5	-826.5	726	1373
drug_340	1050	1046	-1176.5	-983.5	1267	-1016.5
drug_341	1032	-943.5	-1141.5	-1205.5	1269.5	1002.5
drug_342	1529	1559	1609	1565	1634	780
drug_343	-868	-915	1229	-1224	-1072	1533
drug_344	-729.5	-809.5	1051	1232	-881	1499
drug_345	1098	995	-1168.5	-1068.5	1301	-985.5
drug_346	1129	1012	-978.5	-1123.5	1233.5	989
drug_347	-843.5	-960.5	1169	-1218	-1114.5	1523
drug_348	1117	1039	-1006	-950	1243	939
drug_349	-1316.5	1071.5	1204.5	1372.5	-867.5	-1006.5
drug_35	-997.5	-1262.5	-1449	-1128	-1038	1345
drug_350	-1343.5	1069	1275	1278	-816.5	886
drug_351	-1340.5	1035	1146	1348	-868.5	-948.5
drug_352	-1044	-707	731	1392	-633	1242
drug_353	-1372.5	-966.5	1170	1424	-765	-995.5
drug_354	-1299.5	1086	1155	1227	855	-977.5
drug_355	-1361.5	1053.5	1263.5	1396	-827.5	884
drug_356	1242	1257	1533	1448	1019	878
drug_357	-1357.5	-972.5	-1031.5	1400	-780	1217
drug_358	-1376.5	-992.5	-1025.5	1410	-773	1223
drug_359	-1402	-958	-969	1418	-784	1217
drug_36	-1025.5	-1289.5	-1476.5	-1077.5	-979.5	1491
drug_360	-1234.5	978.5	1074	1342	787	-1437.5
drug_361	-1340.5	1069.5	1261.5	1254	943	-846.5
drug_362	-1131	1093.5	1227.5	1339.5	774.5	802.5
drug_363	-1364.5	1017	1235.5	1401.5	-828.5	892.5
drug_364	-1268.5	-979.5	976	1393	-990	1231
drug_365	-1237.5	-956.5	928	1334	-968	1265
drug_366	-1224.5	988.5	1220	1421	631	921
drug_367	-1242.5	-968.5	1015	1367	-1050	1238
drug_368	-1306.5	-949.5	991	1378	-927.5	1218
drug_369	-1390.5	1067.5	1274	1339	-791	936
drug_37	-546.5	-845.5	-1230.5	-809.5	631	1464
drug_370	-1342.5	-935.5	1107	1400	-744	1261
drug_371	-1378.5	1013	1178	1375	-773.5	-949.5
drug_372	-1325.5	1017	1242.5	1414.5	-779	-945.5
drug_373	-1312.5	1082.5	1228	1352	-903.5	-911.5
drug_374	-1270.5	-981.5	1034	1389	-998	1249
drug_375	-995.5	-707.5	1044	1388	-794	1229
drug_376	-1284.5	-881.5	-1034.5	1379	-711.5	1215
drug_377	1528	1555	1589	1577	1625	-1235
drug_378	-1314.5	-983.5	-1021.5	1399	-879	1148
drug_379	-910.5	-963.5	995	1136	-751	1158
drug_38	-420.5	-713.5	-966.5	-762.5	768	1196
drug_380	-896.5	-982.5	1083	1122	-768.5	1201
drug_381	-689	-776	1171	-1013	-755.5	1339
drug_382	-895	-926	1142	1082	-774	1336
drug_383	-774.5	-867.5	1013	1167	-713.5	1330
drug_384	-881.5	-999.5	1264.5	905.5	-740.5	1301.5
drug_385	669.5	673.5	1040	841	-627	-942
drug_386	-555.5	-705.5	1039	1023	-622.5	1176
drug_387	-870	-977	1182	1050	-862	1164
drug_388	-862.5	-901.5	1283	1108	814	1179
drug_389	-883.5	-982.5	1213	-936	-855.5	1015
drug_39	-391.5	-724.5	-1050	-804	820	-1255
drug_390	-777.5	-938.5	1239	1098	-798.5	1338
drug_391	-780.5	-912.5	1253.5	930	-772.5	1313
drug_392	-902	-1020	1292.5	1033	-868.5	1291
drug_393	-773.5	-897.5	1327.5	1090	838	1195
drug_394	-899.5	-1006.5	1259	1096	-856.5	1258
drug_395	659.5	670.5	1023	1375	-655	1242
drug_396	598	-631.5	1075	1105	-701	1121
drug_397	-1196.5	-1202.5	-1321	-1356	-1080	-1137
drug_398	-572.5	739.5	1168	1063	666	1277
drug_399	-793.5	-907.5	1299.5	1146	-833.5	1276
drug_4	753	-1113	-673.5	-873.5	1060	-840.5
drug_40	-1060.5	-1303.5	-1488.5	-1105.5	-999	1445
drug_400	-562.5	-708.5	1095.5	1043.5	-710.5	1292.5
drug_401	-777.5	857	1220	1061	1021	-1225
drug_402	-879	-950	1171	1130	-822	1321
drug_403	1128.5	1159.5	1409	1308	1216	-1124.5
drug_404	661	703	1273	1248	-726	1412
drug_405	917	1016	1410	1304	1154	-1223
drug_406	-807.5	-923.5	1355	1112	-814.5	1296
drug_407	963.5	-1202	-853	-967	-1243.5	-585
drug_408	947	-1118	-899	-1021	-1258.5	-635
drug_409	1091	1201	622	-921.5	-1053	-617.5
drug_41	-536.5	-819.5	-1206.5	-822.5	547	1576
drug_410	954	-1105	-887	-1008	-1222	-647
drug_411	914	-1024	-542	-893	-1120	-619
drug_412	1093	1197.5	585	-981.5	-1069	-604.5
drug_413	999	-1185	-924	-1060	-1283	-618
drug_414	1080	1142.5	614	-962.5	-1026	-646.5
drug_415	986.5	1164.5	491	-933	-1087	-560
drug_416	903	-1160.5	-854.5	-1056.5	-1227.5	-690.5
drug_417	1076	1182	483	-1016.5	-1036	-660.5
drug_418	895	-1070.5	-880.5	-1064.5	-1171.5	-669.5
drug_419	945	1049	448	-811	-1072.5	-603
drug_42	-1019.5	-1285.5	-1483.5	-1087.5	-987	-1377.5
drug_420	820	1073	1152	-586	-944	-894
drug_421	970.5	1107.5	-608	-977	-1061.5	-541
drug_422	945.5	-1192	-841	-992	-1244.5	-595
drug_423	890	-1078	-818	-1030	-1188	-705
drug_424	949	-1157.5	-837.5	-1049.5	-1205.5	-605.5
drug_425	952.5	-1197	-861	-965	-1272.5	-633
drug_426	911.5	-1168.5	-838.5	-1072.5	-1206.5	-681.5
drug_427	951	1048	464	-905	-1067	-550
drug_428	913	-1213	-860	-946	-1253	-638
drug_429	896	-1178.5	-865.5	-1046.5	-1210.5	-664.5
drug_43	-1029.5	-1274.5	-1478.5	-1103.5	-985	1506
drug_430	967.5	-1233	-884	-656	-1281	-512
drug_431	937	-1221	-874	-996	-1277.5	-600
drug_432	931.5	1017.5	-452	-915	-1074	-569
drug_433	646.5	-1070	-965	-952	-1147	-1157
drug_434	-699.5	-1065.5	899	-1020.5	-1160.5	1100
drug_435	657	911	963	-573	-857.5	-1007
drug_436	-772	-1316	-976	-472	-1202	813
drug_437	867	1034	-1131	-744	1166	-1333
drug_438	839.5	1148.5	-1137.5	-605.5	1195	-1149.5
drug_439	963.5	1062.5	-1274.5	-1012.5	1053	-1396.5
drug_44	-490.5	-700.5	-1119	-944	701	1449
drug_440	961.5	1184.5	-1131	633	1121	-1577
drug_441	905.5	1167.5	-1135	-669	1162	-1188
drug_442	413	748	-883.5	998	599	-1311.5
drug_443	1108	1253	-1032	-828	1411	-1522
drug_444	1104	1245	-1015	858	1315	-1379
drug_445	583.5	937.5	907	1137	649	-1343
drug_446	1114	1258	-1097	844	1294	-1470
drug_447	986.5	1160.5	-1263.5	-1028.5	1061	-1411.5
drug_448	1342	1411	-1007	944	1425	-1440
drug_449	1121	1247	-1186	-726	1290	-1473
drug_45	-985.5	-1233.5	-1438	-1146	1300	-1137
drug_450	895.5	1153.5	-971	-584	1124.5	-1279
drug_451	966	1104	-954.5	-689.5	1051	-1302.5
drug_452	1099	1182	-1060	871	1421	-525
drug_453	887.5	1077.5	-1313	-966	1096	-1438
drug_454	859.5	1040.5	-965	-622	1104	-1342
drug_455	920	938	-977.5	649	948	-1299.5
drug_456	906	1201	-1110	-603	1238	-1198
drug_457	939	1083	-1053	656.5	1033	-1334
drug_458	948	1004	-1009.5	-730.5	1057	-1363.5
drug_459	971	1177	-1135.5	-830.5	1045	-1241
drug_46	-496.5	-782.5	-1182	-853	577	1291
drug_460	921.5	1133.5	-1060	-657	1067.5	-1369
drug_461	-892	-1162	-1436	-989	1229	-1508
drug_462	918	-1145.5	-1403.5	-995.5	1213	-1345.5
drug_463	571.5	921.5	-1038	1020	667	-1350
drug_464	902	1132	-1018	-850	1104	-1221
drug_465	961.5	1138.5	-1065.5	-779.5	1079	-1317
drug_466	-939.5	-1255.5	-1323.5	-1158.5	-1288	-1187.5
drug_467	1022	911	1251	1390	-1219	-1303
drug_468	-766	-899	-1299	-961	-1192	-1600
drug_469	935	832	1158	1416	1175	-1563
drug_47	-587.5	-864.5	-1236.5	-963.5	722	1479
drug_470	-1321	-1348	1239	1389	-1392	-855
drug_471	945	813	-1037	1439	1094	-1352
drug_472	933	-980.5	-1253	-1190	-1234	-1301
drug_473	-929	-1163	-1396.5	-1198.5	-1218.5	-1118.5
drug_474	830.5	958.5	-1263.5	-1059.5	-1300	-1369.5
drug_475	-923	-1084	-1290.5	-1100.5	-1288.5	-1408.5
drug_476	-812	-1168	-1252	-1013	-1302	-1030
drug_477	-676.5	-890.5	-1222.5	-1060.5	-1213	-1316.5
drug_478	-794	-1169	-1332	-1096	-1279	-1165
drug_479	888.5	-1067.5	-1258.5	-1027.5	-1329	-1359.5
drug_48	-451.5	-432.5	-870.5	-1007.5	693	-1498.5
drug_480	-888.5	-1039.5	-1247	-1110	-1273	-1335
drug_481	-801.5	-1127.5	-1253	-1122	-1256	-1178
drug_482	-1012	-1241	-1378.5	-1175.5	-1239.5	-1301.5
drug_483	-823	-973	-1294.5	-1140.5	-1267.5	-1397.5
drug_484	-972	-1262	-1385	-1149	-1280	-1116
drug_485	-876.5	-1081.5	-1254.5	-1058.5	-1330	-1309.5
drug_486	698.5	-792	-1076	-997	-1094	-1287
drug_487	-925.5	-973.5	-1257	-1185	-1239.5	-1290
drug_488	-828	-974	-1201	-1075	-1321	-1237
drug_489	-850	999.5	-1219	-1102	-1336	-1300
drug_49	-664.5	-636.5	916	915	868	-1568.5
drug_490	-899.5	-938.5	-1242	-1145	-1244.5	-1357
drug_491	1040.5	1220.5	1258.5	-1103	-1332	-1272
drug_492	-915.5	-1228.5	-1317.5	-1134.5	-1279	-1304.5
drug_493	816	849	-966	-565	-1037	-1166
drug_494	1056	1075	1380	1424	-964	1119
drug_495	719	814	-1038	-655	-1117	-1287
drug_496	851.5	968.5	-1070	-592	-1140	-1081
drug_5	842	1059	-600.5	-1024.5	1086	-888.5
drug_50	-650.5	-853.5	-979	985	808	-1286
drug_51	-587.5	-761.5	1016	951	584	-1405
drug_52	-751	-726	-916	976	771	-1476
drug_53	812	1094	1328	1364	1213	-1485
drug_54	601	901	-987	-834	1074	1349
drug_55	544.5	485.5	977	-1005.5	621.5	-1320.5
drug_56	-640.5	-834.5	891	1032	657	-1164
drug_57	-651.5	-826.5	-903	967	-636	-1421
drug_58	-558.5	-713.5	974	-854.5	-550.5	1329
drug_59	-715	-788	949	926	646	1247
drug_6	769	-1073	-595.5	-896.5	1090	-873.5
drug_60	-520	-580	-1027	-954	-482	-1431
drug_61	-541.5	-685.5	805	-788	553	-1391
drug_62	605.5	-617.5	-1016	-986	-640	-1219
drug_63	-588.5	-747.5	1009	1000	609	-1408
drug_64	-586.5	-765.5	947	1018	626	-1214
drug_65	-645.5	-859.5	-937	1106	-605	-1388
drug_66	-638.5	-796.5	957	1003	-576.5	1260
drug_67	-647.5	-771.5	1027	1046	-737	1199
drug_68	-616.5	-817.5	966	1055	-555.5	-1406
drug_69	557	-480	994	-1090.5	641	-1344.5
drug_7	751.5	-894	-488	-543	1077	881
drug_70	-706.5	-744.5	952	1001	591	-1327.5
drug_71	-727	-767	945	1065	518	-1367
drug_72	972	904	1444	1254	823	1262
drug_73	-604	-637	954	-857	520	1276
drug_74	-711.5	-891.5	-1028	1084	-651	-1340
drug_75	631.5	-610.5	-1071	1064	-575	-1334
drug_76	520.5	-614.5	-1059	-936	-491.5	-1391
drug_77	-608.5	-782.5	962	-865	527.5	1232
drug_78	639.5	-473.5	965	-1064.5	-456.5	-1338.5
drug_79	-736	-836	892	1193	381	1022
drug_8	767	-984.5	-541	-939	1040	-913
drug_80	569.5	-643	978	-759	613	-1335
drug_81	-665	-718	987	-892.5	725	-1371.5
drug_82	-388	-428	803	1104	549	1282
drug_83	-855	-1037	-1215	-1069	-807	-1407
drug_84	-1009.5	-899.5	-1105	-1270	-870	1436
drug_85	-1074.5	-989.5	-1142.5	-1372.5	-928.5	-1302.5
drug_86	-760	-834	-1020	-1148	-916.5	1271
drug_87	-580.5	-511.5	821	1036	513	1307
drug_88	434.5	-501.5	904	1041	532	1349
drug_89	-824	-878	-1138	-1120	-781	1472
drug_9	773.5	-1119	-619.5	-973.5	1063	-824.5
drug_90	384	413	927	1011	533	1331
drug_91	-547.5	-433.5	898	1030	656.5	1300
drug_92	-452.5	419.5	942	1103	450	1329
